State         Time      Voltage     Position            mAhg        LixFe3O4      Elect_Conc      Solid_Conc        Reaction
    D     29.00000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.97066E-04     3.29094E+00     7.53559-315
    D     29.00000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.99167E-04     3.29094E+00     7.53559-315
    D     29.00000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.29094E+00     7.53559-315
    D     29.50000      0.00000      0.00000     0.00000E+00     0.00000E+00     7.00126E-04     3.29085E+00     7.53559-315
    D     29.50000      0.00000      0.05000     0.00000E+00     0.00000E+00     7.49626E-04     3.29085E+00     7.53559-315
    D     29.50000      0.00000      0.15000     0.00000E+00     0.00000E+00     8.27823E-04     3.29085E+00     7.53559-315
    D     29.50000      0.00000      0.25000     0.00000E+00     0.00000E+00     8.86658E-04     3.29085E+00     7.53559-315
    D     29.50000      0.00000      0.35000     0.00000E+00     0.00000E+00     9.28718E-04     3.29085E+00     7.53559-315
    D     29.50000      0.00000      0.45000     0.00000E+00     0.00000E+00     9.57236E-04     3.29085E+00     7.53559-315
    D     29.50000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.75560E-04     3.29085E+00     7.53559-315
    D     29.50000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.86726E-04     3.29085E+00     7.53559-315
    D     29.50000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.93214E-04     3.29085E+00     7.53559-315
    D     29.50000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.96893E-04     3.29085E+00     7.53559-315
    D     29.50000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.99114E-04     3.29085E+00     7.53559-315
    D     29.50000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.29085E+00     7.53559-315
    D     30.00000      0.00000      0.00000     0.00000E+00     0.00000E+00     6.97640E-04     3.29075E+00     7.53559-315
    D     30.00000      0.00000      0.05000     0.00000E+00     0.00000E+00     7.47140E-04     3.29075E+00     7.53559-315
    D     30.00000      0.00000      0.15000     0.00000E+00     0.00000E+00     8.25508E-04     3.29075E+00     7.53559-315
    D     30.00000      0.00000      0.25000     0.00000E+00     0.00000E+00     8.84650E-04     3.29075E+00     7.53559-315
    D     30.00000      0.00000      0.35000     0.00000E+00     0.00000E+00     9.27094E-04     3.29075E+00     7.53559-315
    D     30.00000      0.00000      0.45000     0.00000E+00     0.00000E+00     9.56010E-04     3.29075E+00     7.53559-315
    D     30.00000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.74697E-04     3.29075E+00     7.53559-315
    D     30.00000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.86160E-04     3.29075E+00     7.53559-315
    D     30.00000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.92873E-04     3.29075E+00     7.53559-315
    D     30.00000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.96716E-04     3.29075E+00     7.53559-315
    D     30.00000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.99059E-04     3.29075E+00     7.53559-315
    D     30.00000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.29075E+00     7.53559-315
    D     30.50000      0.00000      0.00000     0.00000E+00     0.00000E+00     6.95174E-04     3.29066E+00     7.53559-315
    D     30.50000      0.00000      0.05000     0.00000E+00     0.00000E+00     7.44674E-04     3.29066E+00     7.53559-315
    D     30.50000      0.00000      0.15000     0.00000E+00     0.00000E+00     8.23209E-04     3.29066E+00     7.53559-315
    D     30.50000      0.00000      0.25000     0.00000E+00     0.00000E+00     8.82651E-04     3.29066E+00     7.53559-315
    D     30.50000      0.00000      0.35000     0.00000E+00     0.00000E+00     9.25472E-04     3.29066E+00     7.53559-315
    D     30.50000      0.00000      0.45000     0.00000E+00     0.00000E+00     9.54781E-04     3.29066E+00     7.53559-315
    D     30.50000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.73826E-04     3.29066E+00     7.53559-315
    D     30.50000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.85586E-04     3.29066E+00     7.53559-315
    D     30.50000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.92525E-04     3.29066E+00     7.53559-315
    D     30.50000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.96534E-04     3.29066E+00     7.53559-315
    D     30.50000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.99003E-04     3.29066E+00     7.53559-315
    D     30.50000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.29066E+00     7.53559-315
    D     31.00000      0.00000      0.00000     0.00000E+00     0.00000E+00     6.92728E-04     3.29057E+00     7.53559-315
    D     31.00000      0.00000      0.05000     0.00000E+00     0.00000E+00     7.42228E-04     3.29057E+00     7.53559-315
    D     31.00000      0.00000      0.15000     0.00000E+00     0.00000E+00     8.20925E-04     3.29057E+00     7.53559-315
    D     31.00000      0.00000      0.25000     0.00000E+00     0.00000E+00     8.80661E-04     3.29057E+00     7.53559-315
    D     31.00000      0.00000      0.35000     0.00000E+00     0.00000E+00     9.23851E-04     3.29057E+00     7.53559-315
    D     31.00000      0.00000      0.45000     0.00000E+00     0.00000E+00     9.53547E-04     3.29057E+00     7.53559-315
    D     31.00000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.72948E-04     3.29057E+00     7.53559-315
    D     31.00000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.85003E-04     3.29057E+00     7.53559-315
    D     31.00000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.92170E-04     3.29057E+00     7.53559-315
    D     31.00000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.96347E-04     3.29057E+00     7.53559-315
    D     31.00000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.98945E-04     3.29057E+00     7.53559-315
    D     31.00000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.29057E+00     7.53559-315
    D     31.50000      0.00000      0.00000     0.00000E+00     0.00000E+00     6.90301E-04     3.29048E+00     7.53559-315
    D     31.50000      0.00000      0.05000     0.00000E+00     0.00000E+00     7.39801E-04     3.29048E+00     7.53559-315
    D     31.50000      0.00000      0.15000     0.00000E+00     0.00000E+00     8.18658E-04     3.29048E+00     7.53559-315
    D     31.50000      0.00000      0.25000     0.00000E+00     0.00000E+00     8.78680E-04     3.29048E+00     7.53559-315
    D     31.50000      0.00000      0.35000     0.00000E+00     0.00000E+00     9.22233E-04     3.29048E+00     7.53559-315
    D     31.50000      0.00000      0.45000     0.00000E+00     0.00000E+00     9.52310E-04     3.29048E+00     7.53559-315
    D     31.50000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.72063E-04     3.29048E+00     7.53559-315
    D     31.50000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.84413E-04     3.29048E+00     7.53559-315
    D     31.50000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.91808E-04     3.29048E+00     7.53559-315
    D     31.50000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.96155E-04     3.29048E+00     7.53559-315
    D     31.50000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.98886E-04     3.29048E+00     7.53559-315
    D     31.50000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.29048E+00     7.53559-315
    D     32.00000      0.00000      0.00000     0.00000E+00     0.00000E+00     6.87894E-04     3.29039E+00     7.53559-315
    D     32.00000      0.00000      0.05000     0.00000E+00     0.00000E+00     7.37394E-04     3.29039E+00     7.53559-315
    D     32.00000      0.00000      0.15000     0.00000E+00     0.00000E+00     8.16405E-04     3.29039E+00     7.53559-315
    D     32.00000      0.00000      0.25000     0.00000E+00     0.00000E+00     8.76708E-04     3.29039E+00     7.53559-315
    D     32.00000      0.00000      0.35000     0.00000E+00     0.00000E+00     9.20617E-04     3.29039E+00     7.53559-315
    D     32.00000      0.00000      0.45000     0.00000E+00     0.00000E+00     9.51070E-04     3.29039E+00     7.53559-315
    D     32.00000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.71172E-04     3.29039E+00     7.53559-315
    D     32.00000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.83814E-04     3.29039E+00     7.53559-315
    D     32.00000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.91439E-04     3.29039E+00     7.53559-315
    D     32.00000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.95959E-04     3.29039E+00     7.53559-315
    D     32.00000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.98825E-04     3.29039E+00     7.53559-315
    D     32.00000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.29039E+00     7.53559-315
    D     32.50000      0.00000      0.00000     0.00000E+00     0.00000E+00     6.85504E-04     3.29030E+00     7.53559-315
    D     32.50000      0.00000      0.05000     0.00000E+00     0.00000E+00     7.35004E-04     3.29030E+00     7.53559-315
    D     32.50000      0.00000      0.15000     0.00000E+00     0.00000E+00     8.14168E-04     3.29030E+00     7.53559-315
    D     32.50000      0.00000      0.25000     0.00000E+00     0.00000E+00     8.74745E-04     3.29030E+00     7.53559-315
    D     32.50000      0.00000      0.35000     0.00000E+00     0.00000E+00     9.19004E-04     3.29030E+00     7.53559-315
    D     32.50000      0.00000      0.45000     0.00000E+00     0.00000E+00     9.49826E-04     3.29030E+00     7.53559-315
    D     32.50000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.70273E-04     3.29030E+00     7.53559-315
    D     32.50000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.83208E-04     3.29030E+00     7.53559-315
    D     32.50000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.91063E-04     3.29030E+00     7.53559-315
    D     32.50000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.95758E-04     3.29030E+00     7.53559-315
    D     32.50000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.98762E-04     3.29030E+00     7.53559-315
    D     32.50000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.29030E+00     7.53559-315
    D     33.00000      0.00000      0.00000     0.00000E+00     0.00000E+00     6.83133E-04     3.29021E+00     7.53559-315
    D     33.00000      0.00000      0.05000     0.00000E+00     0.00000E+00     7.32633E-04     3.29021E+00     7.53559-315
    D     33.00000      0.00000      0.15000     0.00000E+00     0.00000E+00     8.11944E-04     3.29021E+00     7.53559-315
    D     33.00000      0.00000      0.25000     0.00000E+00     0.00000E+00     8.72791E-04     3.29021E+00     7.53559-315
    D     33.00000      0.00000      0.35000     0.00000E+00     0.00000E+00     9.17393E-04     3.29021E+00     7.53559-315
    D     33.00000      0.00000      0.45000     0.00000E+00     0.00000E+00     9.48580E-04     3.29021E+00     7.53559-315
    D     33.00000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.69369E-04     3.29021E+00     7.53559-315
    D     33.00000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.82595E-04     3.29021E+00     7.53559-315
    D     33.00000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.90681E-04     3.29021E+00     7.53559-315
    D     33.00000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.95553E-04     3.29021E+00     7.53559-315
